GAME_DATE_EST,SEASON,Home Team,City_home,Geographic conference_home,Visitor Team,City_Visitor,Geographic conference_Visitor,HOME_TEAM_WINS,Percent of Team's Points_home,Field Goal Percentage_home,Free Throw Percentage_home,3 Point Field Goal Percentage_home,Percent of Team's Assists_home,Rebounds_home,Percent of Team's Points_Visitor,Field Goal Percentage_Visitor,Free Throw Percentage_Visitor, 3 Point Field Goal Percentage_Visitor,Percent of Team's Assists_Visitor,Rebounds_Visitor
4/18/2009,2008,Spurs,San Antonio,Western,Mavericks,Dallas,Western,0,97,47,83,79,18,35,105,54,94,29,14,39
4/18/2009,2008,Trail Blazers,Portland,Western,Rockets,Houston,Western,0,81,42,63,9,12,30,108,59,86,38,16,44
4/15/2009,2008,Celtics,Boston,Eastern,Wizards,Washington,Eastern,1,115,53,63,56,29,41,107,49,80,35,15,35
4/15/2009,2008,Bulls,Chicago,Eastern,Raptors,Toronto,Eastern,0,98,42,77,21,20,40,109,48,81,40,27,57
4/15/2009,2008,Cavaliers,Cleveland,Eastern,76ers,Philadelphia,Eastern,0,110,52,67,42,26,36,111,53,74,33,18,36
4/15/2009,2008,Mavericks,Dallas,Western,Rockets,Houston,Western,1,95,48,79,46,24,41,84,40,78,24,19,39
4/15/2009,2008,Pacers,Indiana,Eastern,Bucks,Milwaukee,Western,1,115,48,83,57,27,53,108,43,87,35,30,45
4/15/2009,2008,Grizzlies,Memphis,Western,Hawks,Atlanta,Eastern,1,98,51,68,38,19,43,90,43,75,35,13,40
4/15/2009,2008,Heat,Miami,Eastern,Pistons,Detroit,Eastern,1,102,46,63,50,20,51,96,41,71,15,13,44
4/15/2009,2008,Timberwolves,Minnesota,Western,Kings,Sacramento,Western,0,90,42,68,28,20,41,97,46,79,41,18,40
4/15/2009,2008,Knicks,New York,Eastern,Nets,Brooklyn,Eastern,1,102,45,86,29,17,49,73,31,90,31,12,49
4/15/2009,2008,Magic,Orlando,Eastern,Hornets,Charlotte,Eastern,1,98,46,64,44,23,45,73,35,68,17,15,43
4/15/2009,2008,Spurs,San Antonio,Western,Pelicans,New Orleans,Western,1,105,49,75,30,20,46,98,49,67,43,19,33
4/15/2009,2008,Clippers,Los Angeles,Western,Thunder,Oklahoma City,Western,0,85,44,71,26,16,32,126,54,81,33,36,49
4/15/2009,2008,Suns,Phoenix,Western,Warriors,Golden State,Western,1,117,43,71,41,22,48,113,46,79,29,20,51
4/15/2009,2008,Trail Blazers,Portland,Western,Nuggets,Denver,Western,1,104,53,72,59,29,45,76,34,94,31,9,40
4/14/2009,2008,Hawks,Atlanta,Eastern,Heat,Miami,Eastern,1,81,42,65,33,18,38,79,40,57,27,21,45
4/14/2009,2008,76ers,Philadelphia,Eastern,Celtics,Boston,Eastern,0,98,46,76,25,21,38,100,52,53,56,24,41
4/14/2009,2008,Lakers,Los Angeles,Western,Jazz,Utah,Western,1,125,56,88,62,39,30,112,49,75,25,27,35
4/13/2009,2008,Pacers,Indiana,Eastern,Cavaliers,Cleveland,Eastern,0,109,45,82,36,17,41,117,46,85,38,19,51
4/13/2009,2008,Wizards,Washington,Eastern,Raptors,Toronto,Eastern,0,96,47,79,20,17,49,97,41,71,24,30,51
4/13/2009,2008,Pistons,Detroit,Eastern,Bulls,Chicago,Eastern,0,88,40,70,29,19,47,91,46,78,31,23,40
4/13/2009,2008,Nets,Brooklyn,Eastern,Hornets,Charlotte,Eastern,1,91,41,77,38,18,42,87,45,78,0,17,33
4/13/2009,2008,Bucks,Milwaukee,Western,Magic,Orlando,Eastern,1,98,44,74,38,25,51,80,32,73,11,13,52
4/13/2009,2008,Mavericks,Dallas,Western,Timberwolves,Minnesota,Western,1,96,45,89,40,19,40,94,45,83,46,24,40
4/13/2009,2008,Rockets,Houston,Western,Pelicans,New Orleans,Western,1,86,46,100,26,21,46,66,35,60,25,15,37
4/13/2009,2008,Nuggets,Denver,Western,Kings,Sacramento,Western,1,118,46,75,45,27,45,98,47,60,39,27,42
4/13/2009,2008,Jazz,Utah,Western,Clippers,Los Angeles,Western,1,106,46,82,50,20,50,85,44,56,26,26,36
4/13/2009,2008,Suns,Phoenix,Western,Grizzlies,Memphis,Western,1,119,54,70,33,25,37,110,51,83,33,18,34
4/13/2009,2008,Trail Blazers,Portland,Western,Thunder,Oklahoma City,Western,1,113,51,81,40,21,54,83,40,79,17,19,36
4/13/2009,2008,Warriors,Golden State,Western,Spurs,San Antonio,Western,0,72,34,74,20,11,43,101,44,63,38,21,59
4/12/2009,2008,Pelicans,New Orleans,Western,Mavericks,Dallas,Western,1,102,56,94,37,24,36,92,43,92,27,21,41
4/12/2009,2008,Cavaliers,Cleveland,Eastern,Celtics,Boston,Eastern,1,107,55,72,63,24,46,76,36,59,28,20,28
4/12/2009,2008,Heat,Miami,Eastern,Knicks,New York,Eastern,1,122,56,81,48,19,47,105,44,76,29,19,35
4/12/2009,2008,Raptors,Toronto,Eastern,76ers,Philadelphia,Eastern,1,111,54,85,31,27,34,104,41,88,33,18,47
4/12/2009,2008,Kings,Sacramento,Western,Spurs,San Antonio,Western,0,92,42,94,44,19,40,95,41,67,41,17,45
4/12/2009,2008,Lakers,Los Angeles,Western,Grizzlies,Memphis,Western,1,92,45,81,20,20,47,75,37,79,42,16,41
4/11/2009,2008,Pacers,Indiana,Eastern,Pistons,Detroit,Eastern,1,106,46,77,41,16,42,102,50,79,50,21,39
4/11/2009,2008,Nets,Brooklyn,Eastern,Magic,Orlando,Eastern,1,103,54,84,55,27,34,93,46,55,39,22,35
4/11/2009,2008,Timberwolves,Minnesota,Western,Suns,Phoenix,Western,0,97,42,71,40,18,41,110,48,76,50,25,47
4/11/2009,2008,Bulls,Chicago,Eastern,Hornets,Charlotte,Eastern,1,113,48,82,46,27,35,106,50,70,60,25,40
4/11/2009,2008,Bucks,Milwaukee,Western,Thunder,Oklahoma City,Western,1,115,52,77,41,31,41,98,42,83,50,22,44
4/11/2009,2008,Jazz,Utah,Western,Warriors,Golden State,Western,0,108,42,78,26,27,41,118,55,78,45,22,40
4/11/2009,2008,Clippers,Los Angeles,Western,Trail Blazers,Portland,Western,0,72,38,91,13,16,41,87,44,70,25,14,43
4/10/2009,2008,76ers,Philadelphia,Eastern,Cavaliers,Cleveland,Eastern,0,92,46,77,22,12,35,102,47,76,52,24,38
4/10/2009,2008,Hawks,Atlanta,Eastern,Pacers,Indiana,Eastern,1,122,52,76,42,26,40,118,48,83,44,19,43
4/10/2009,2008,Celtics,Boston,Eastern,Heat,Miami,Eastern,1,105,47,95,64,20,44,98,47,61,32,21,38
4/10/2009,2008,Magic,Orlando,Eastern,Knicks,New York,Eastern,0,95,44,69,25,15,44,105,44,74,36,25,49
4/10/2009,2008,Pistons,Detroit,Eastern,Nets,Brooklyn,Eastern,1,100,54,64,40,24,41,93,47,65,42,21,31
4/10/2009,2008,Grizzlies,Memphis,Western,Suns,Phoenix,Western,1,106,49,65,41,26,45,89,47,55,25,22,37
4/10/2009,2008,Thunder,Oklahoma City,Western,Hornets,Charlotte,Eastern,1,84,47,69,10,17,50,81,33,76,27,16,39
4/10/2009,2008,Raptors,Toronto,Eastern,Wizards,Washington,Eastern,0,98,43,78,36,23,40,100,51,65,33,22,44
4/10/2009,2008,Mavericks,Dallas,Western,Pelicans,New Orleans,Western,1,100,40,82,21,24,54,92,42,88,33,9,38
4/10/2009,2008,Spurs,San Antonio,Western,Jazz,Utah,Western,1,105,50,71,42,15,32,99,44,83,36,20,38
4/10/2009,2008,Trail Blazers,Portland,Western,Lakers,Los Angeles,Western,1,106,43,73,36,19,44,98,45,75,39,19,39
4/10/2009,2008,Warriors,Golden State,Western,Rockets,Houston,Western,0,109,44,86,46,23,27,113,49,81,33,21,48
4/10/2009,2008,Clippers,Los Angeles,Western,Kings,Sacramento,Western,1,109,56,63,33,26,51,78,33,60,20,14,51
4/9/2009,2008,Bulls,Chicago,Eastern,76ers,Philadelphia,Eastern,1,113,52,100,36,24,33,99,52,59,64,22,33
4/9/2009,2008,Kings,Sacramento,Western,Rockets,Houston,Western,0,98,44,82,44,20,37,115,54,91,52,18,40
4/9/2009,2008,Lakers,Los Angeles,Western,Nuggets,Denver,Western,1,116,43,80,21,21,51,102,44,86,24,21,46
4/8/2009,2008,Cavaliers,Cleveland,Eastern,Wizards,Washington,Eastern,1,98,45,74,31,21,49,86,43,74,44,14,39
4/8/2009,2008,Pacers,Indiana,Eastern,Raptors,Toronto,Eastern,1,130,55,90,20,30,57,101,38,79,20,23,41
4/8/2009,2008,Magic,Orlando,Eastern,Grizzlies,Memphis,Western,1,81,43,71,19,19,32,78,43,70,9,7,41
4/8/2009,2008,Spurs,San Antonio,Western,Trail Blazers,Portland,Western,0,83,47,80,33,17,26,95,53,85,38,19,43
4/8/2009,2008,Celtics,Boston,Eastern,Nets,Brooklyn,Eastern,1,106,52,83,36,23,40,104,45,78,39,24,38
4/8/2009,2008,Knicks,New York,Eastern,Pistons,Detroit,Eastern,0,86,36,77,32,18,33,113,54,62,44,25,57
4/8/2009,2008,Bucks,Milwaukee,Western,Hawks,Atlanta,Eastern,0,105,49,78,33,28,32,113,53,77,36,18,31
4/8/2009,2008,Pelicans,New Orleans,Western,Suns,Phoenix,Western,0,100,47,75,33,23,40,105,51,76,32,26,40
4/8/2009,2008,Nuggets,Denver,Western,Thunder,Oklahoma City,Western,1,122,54,83,35,26,40,112,47,86,42,25,40
4/8/2009,2008,Mavericks,Dallas,Western,Jazz,Utah,Western,1,130,55,88,46,26,47,101,45,71,46,25,34
4/8/2009,2008,Warriors,Golden State,Western,Timberwolves,Minnesota,Western,0,97,44,80,41,22,41,105,46,78,38,20,45
4/7/2009,2008,Hornets,Charlotte,Eastern,76ers,Philadelphia,Eastern,1,101,46,78,31,24,42,98,42,75,33,18,34
4/7/2009,2008,Raptors,Toronto,Eastern,Hawks,Atlanta,Eastern,0,110,54,78,46,27,33,118,51,82,50,24,37
4/7/2009,2008,Heat,Miami,Eastern,Pelicans,New Orleans,Western,0,87,39,82,30,12,48,93,43,81,35,15,37
4/7/2009,2008,Grizzlies,Memphis,Western,Trail Blazers,Portland,Western,0,93,52,86,64,20,23,96,49,71,43,14,38
4/7/2009,2008,Thunder,Oklahoma City,Western,Spurs,San Antonio,Western,0,89,45,71,67,18,42,99,48,71,40,16,43
4/7/2009,2008,Bulls,Chicago,Eastern,Knicks,New York,Eastern,1,110,43,83,44,23,45,103,51,57,57,26,40
4/7/2009,2008,Rockets,Houston,Western,Magic,Orlando,Eastern,1,93,44,65,46,15,52,83,38,62,36,14,45
4/7/2009,2008,Kings,Sacramento,Western,Lakers,Los Angeles,Western,0,104,44,77,23,19,45,122,51,76,32,21,50
4/7/2009,2008,Clippers,Los Angeles,Western,Timberwolves,Minnesota,Western,0,77,36,56,29,19,34,87,47,64,36,19,62
4/5/2009,2008,Cavaliers,Cleveland,Eastern,Spurs,San Antonio,Western,1,101,53,79,44,16,44,81,39,79,25,14,34
4/5/2009,2008,Mavericks,Dallas,Western,Suns,Phoenix,Western,1,140,60,92,60,34,37,116,49,77,29,21,35
4/5/2009,2008,Pistons,Detroit,Eastern,Hornets,Charlotte,Eastern,1,104,49,85,29,21,41,97,41,76,30,14,38
4/5/2009,2008,Raptors,Toronto,Eastern,Knicks,New York,Eastern,0,103,44,87,31,20,45,112,51,82,50,24,44
4/5/2009,2008,Rockets,Houston,Western,Trail Blazers,Portland,Western,1,102,51,82,40,20,42,88,45,67,38,19,34
4/5/2009,2008,Timberwolves,Minnesota,Western,Nuggets,Denver,Western,0,87,41,82,27,18,37,110,53,65,48,23,48
4/5/2009,2008,Pelicans,New Orleans,Western,Jazz,Utah,Western,0,94,54,62,36,22,36,108,54,71,27,27,39
4/5/2009,2008,Thunder,Oklahoma City,Western,Pacers,Indiana,Eastern,0,99,44,69,13,22,44,117,50,84,40,17,46
4/5/2009,2008,Nets,Brooklyn,Eastern,76ers,Philadelphia,Eastern,1,96,44,87,44,21,44,67,35,39,21,15,45
4/5/2009,2008,Kings,Sacramento,Western,Warriors,Golden State,Western,0,100,42,66,39,16,45,105,37,88,45,15,49
4/5/2009,2008,Lakers,Los Angeles,Western,Clippers,Los Angeles,Western,1,88,42,59,25,21,38,85,37,74,24,15,46
4/4/2009,2008,Knicks,New York,Eastern,Raptors,Toronto,Eastern,0,95,45,77,22,19,44,102,40,85,38,21,47
4/4/2009,2008,Bulls,Chicago,Eastern,Nets,Brooklyn,Eastern,1,103,42,84,41,16,40,94,42,73,23,22,47
4/4/2009,2008,76ers,Philadelphia,Eastern,Pistons,Detroit,Eastern,1,95,48,81,40,18,43,90,37,79,35,19,40
4/4/2009,2008,Hawks,Atlanta,Eastern,Magic,Orlando,Eastern,0,82,39,73,16,15,44,88,38,70,30,18,51
4/4/2009,2008,Wizards,Washington,Eastern,Heat,Miami,Eastern,0,104,51,64,42,26,41,118,55,67,44,30,37
4/4/2009,2008,Bucks,Milwaukee,Western,Grizzlies,Memphis,Western,0,102,48,71,44,28,28,107,52,82,61,24,41
4/4/2009,2008,Nuggets,Denver,Western,Clippers,Los Angeles,Western,1,120,53,82,50,31,39,104,46,74,43,21,43
4/3/2009,2008,Hornets,Charlotte,Eastern,Heat,Miami,Eastern,0,92,51,67,33,23,40,97,50,63,53,20,29
4/3/2009,2008,Pacers,Indiana,Eastern,Spurs,San Antonio,Western,0,121,52,74,47,19,37,126,55,87,41,24,46
4/3/2009,2008,Celtics,Boston,Eastern,Hawks,Atlanta,Eastern,1,104,53,86,43,26,38,92,36,77,27,16,37
4/3/2009,2008,Grizzlies,Memphis,Western,Mavericks,Dallas,Western,1,107,54,65,57,16,45,102,49,76,32,20,32
4/3/2009,2008,Thunder,Oklahoma City,Western,Trail Blazers,Portland,Western,0,72,37,80,18,16,32,107,47,67,44,22,57
4/3/2009,2008,Magic,Orlando,Eastern,Cavaliers,Cleveland,Eastern,1,116,54,68,48,28,47,87,37,89,53,14,44
4/3/2009,2008,Jazz,Utah,Western,Timberwolves,Minnesota,Western,0,102,48,86,46,22,28,103,53,80,42,27,42
4/3/2009,2008,Suns,Phoenix,Western,Kings,Sacramento,Western,1,139,55,68,54,27,51,111,46,76,48,21,39
4/3/2009,2008,Warriors,Golden State,Western,Pelicans,New Orleans,Western,1,111,47,85,39,19,42,103,43,74,29,20,45
4/3/2009,2008,Lakers,Los Angeles,Western,Rockets,Houston,Western,1,93,40,86,39,20,42,81,43,64,26,19,42
4/2/2009,2008,76ers,Philadelphia,Eastern,Bucks,Milwaukee,Western,1,105,51,74,27,20,44,95,47,81,29,21,28
4/2/2009,2008,Wizards,Washington,Eastern,Cavaliers,Cleveland,Eastern,1,109,51,87,10,27,42,101,47,71,37,22,40
4/2/2009,2008,Nuggets,Denver,Western,Jazz,Utah,Western,1,114,47,76,39,20,44,104,37,75,35,21,52
4/1/2009,2008,Magic,Orlando,Eastern,Raptors,Toronto,Eastern,0,95,41,63,27,17,35,99,49,72,50,23,49
4/1/2009,2008,Celtics,Boston,Eastern,Hornets,Charlotte,Eastern,1,111,53,69,38,21,40,109,46,71,56,31,44
4/1/2009,2008,Nets,Brooklyn,Eastern,Pistons,Detroit,Eastern,1,111,51,85,32,27,37,98,47,90,46,27,35
4/1/2009,2008,Grizzlies,Memphis,Western,Wizards,Washington,Eastern,1,112,48,82,44,21,37,107,48,88,36,16,41
4/1/2009,2008,Bucks,Milwaukee,Western,Lakers,Los Angeles,Western,0,98,45,78,33,32,39,104,47,86,39,15,41
4/1/2009,2008,Mavericks,Dallas,Western,Heat,Miami,Eastern,1,98,46,89,35,21,37,96,44,78,44,18,39
4/1/2009,2008,Suns,Phoenix,Western,Rockets,Houston,Western,1,114,54,57,50,25,44,109,50,79,48,19,40
4/1/2009,2008,Warriors,Golden State,Western,Kings,Sacramento,Western,1,143,54,76,23,25,52,141,44,83,48,22,49
4/1/2009,2008,Clippers,Los Angeles,Western,Pelicans,New Orleans,Western,0,98,50,79,44,27,42,104,53,79,21,28,32
3/31/2009,2008,Hornets,Charlotte,Eastern,Lakers,Los Angeles,Western,1,94,52,77,41,25,40,84,39,67,29,22,42
3/31/2009,2008,Cavaliers,Cleveland,Eastern,Pistons,Detroit,Eastern,1,79,39,75,20,19,43,73,35,69,27,9,53
3/31/2009,2008,Pacers,Indiana,Eastern,Bulls,Chicago,Eastern,1,107,50,81,32,21,38,105,52,86,27,26,38
3/31/2009,2008,76ers,Philadelphia,Eastern,Hawks,Atlanta,Eastern,1,98,47,82,17,27,29,85,45,100,32,17,34
3/31/2009,2008,Timberwolves,Minnesota,Western,Mavericks,Dallas,Western,0,88,40,90,22,25,38,108,55,73,50,25,46
3/31/2009,2008,Spurs,San Antonio,Western,Thunder,Oklahoma City,Western,0,95,48,69,32,19,40,96,49,71,63,21,36
3/31/2009,2008,Nuggets,Denver,Western,Knicks,New York,Eastern,1,111,55,50,39,28,40,104,45,73,27,24,45
3/31/2009,2008,Trail Blazers,Portland,Western,Jazz,Utah,Western,1,125,62,84,56,32,35,104,49,81,39,20,28
3/31/2009,2008,Kings,Sacramento,Western,Pelicans,New Orleans,Western,0,110,49,82,58,18,29,111,54,67,50,26,41
3/30/2009,2008,Heat,Miami,Eastern,Magic,Orlando,Eastern,0,95,45,62,33,19,34,101,51,78,53,20,42
3/30/2009,2008,Nets,Brooklyn,Eastern,Bucks,Milwaukee,Western,0,78,37,70,19,15,40,107,48,70,48,27,44
3/30/2009,2008,Jazz,Utah,Western,Knicks,New York,Eastern,1,112,55,77,46,27,34,104,51,74,30,19,34
3/30/2009,2008,Warriors,Golden State,Western,Grizzlies,Memphis,Western,0,109,44,100,35,17,39,114,51,73,28,22,46
3/29/2009,2008,Cavaliers,Cleveland,Eastern,Mavericks,Dallas,Western,1,102,43,79,33,28,53,74,36,65,29,23,43
3/29/2009,2008,Hawks,Atlanta,Eastern,Lakers,Los Angeles,Western,1,86,39,77,53,20,45,76,35,70,20,14,50
3/29/2009,2008,Timberwolves,Minnesota,Western,Nets,Brooklyn,Eastern,1,108,51,75,50,26,36,99,46,79,30,14,39
3/29/2009,2008,Raptors,Toronto,Eastern,Bulls,Chicago,Eastern,1,134,54,88,46,31,42,129,55,83,46,26,32
3/29/2009,2008,Pistons,Detroit,Eastern,76ers,Philadelphia,Eastern,1,101,53,68,40,24,35,97,46,87,25,19,34
3/29/2009,2008,Celtics,Boston,Eastern,Thunder,Oklahoma City,Western,1,103,47,71,35,29,48,84,36,82,20,18,36
3/29/2009,2008,Pacers,Indiana,Eastern,Wizards,Washington,Eastern,1,124,52,81,45,26,51,115,43,80,47,10,44
3/29/2009,2008,Pelicans,New Orleans,Western,Spurs,San Antonio,Western,1,90,38,97,31,13,44,86,40,81,24,20,43
3/29/2009,2008,Kings,Sacramento,Western,Suns,Phoenix,Western,1,126,52,78,32,25,47,118,50,57,39,26,45
3/28/2009,2008,Bulls,Chicago,Eastern,Pacers,Indiana,Eastern,1,112,51,74,47,23,40,106,46,85,41,23,47
3/28/2009,2008,Hornets,Charlotte,Eastern,Knicks,New York,Eastern,1,96,49,70,29,26,46,85,38,79,40,18,34
3/28/2009,2008,Wizards,Washington,Eastern,Pistons,Detroit,Eastern,0,96,44,81,36,24,38,98,47,74,67,24,44
3/28/2009,2008,Heat,Miami,Eastern,Bucks,Milwaukee,Western,1,102,48,90,47,23,49,85,37,78,14,16,44
3/28/2009,2008,Rockets,Houston,Western,Clippers,Los Angeles,Western,1,110,52,83,41,22,44,93,46,60,33,16,32
3/28/2009,2008,Nuggets,Denver,Western,Warriors,Golden State,Western,1,129,55,68,39,37,44,116,42,90,44,21,50
3/28/2009,2008,Jazz,Utah,Western,Suns,Phoenix,Western,1,104,43,77,42,27,56,99,37,67,26,21,51
3/28/2009,2008,Trail Blazers,Portland,Western,Grizzlies,Memphis,Western,1,86,42,78,24,17,50,66,41,67,0,12,28
3/27/2009,2008,Magic,Orlando,Eastern,Bucks,Milwaukee,Western,1,110,51,59,43,21,48,94,39,67,40,15,44
3/27/2009,2008,76ers,Philadelphia,Eastern,Hornets,Charlotte,Eastern,0,95,46,82,31,14,23,100,51,69,33,21,41
3/27/2009,2008,Raptors,Toronto,Eastern,Thunder,Oklahoma City,Western,1,112,51,89,44,36,54,96,42,79,23,21,37
3/27/2009,2008,Hawks,Atlanta,Eastern,Celtics,Boston,Eastern,0,93,42,73,33,14,44,99,47,76,45,22,45
3/27/2009,2008,Cavaliers,Cleveland,Eastern,Timberwolves,Minnesota,Western,1,107,53,86,55,25,47,85,41,57,39,21,26
3/27/2009,2008,Nets,Brooklyn,Eastern,Lakers,Los Angeles,Western,0,95,47,47,33,23,48,103,47,74,33,29,37
3/27/2009,2008,Knicks,New York,Eastern,Pelicans,New Orleans,Western,1,103,49,94,38,23,43,93,43,87,30,15,42
3/27/2009,2008,Mavericks,Dallas,Western,Nuggets,Denver,Western,0,101,36,81,43,14,42,103,56,67,44,21,38
3/27/2009,2008,Spurs,San Antonio,Western,Clippers,Los Angeles,Western,1,111,56,82,42,31,39,98,51,63,50,17,35
3/27/2009,2008,Kings,Sacramento,Western,Grizzlies,Memphis,Western,0,95,47,80,31,18,25,113,53,82,67,16,36
3/26/2009,2008,Pistons,Detroit,Eastern,Lakers,Los Angeles,Western,0,77,40,74,23,18,39,92,46,84,33,24,39
3/26/2009,2008,Bulls,Chicago,Eastern,Heat,Miami,Eastern,1,106,53,80,53,24,40,87,46,76,21,18,32
3/26/2009,2008,Trail Blazers,Portland,Western,Suns,Phoenix,Western,1,129,60,74,50,30,39,109,50,56,30,22,40
3/25/2009,2008,Hawks,Atlanta,Eastern,Spurs,San Antonio,Western,0,92,47,62,58,16,37,102,55,94,33,13,35
3/25/2009,2008,Cavaliers,Cleveland,Eastern,Nets,Brooklyn,Eastern,1,98,47,89,53,25,49,87,41,65,46,22,32
3/25/2009,2008,Pacers,Indiana,Eastern,Heat,Miami,Eastern,1,90,44,75,26,12,50,88,37,79,18,24,44
3/25/2009,2008,76ers,Philadelphia,Eastern,Timberwolves,Minnesota,Western,1,96,41,85,33,14,41,88,36,87,44,19,36
3/25/2009,2008,Raptors,Toronto,Eastern,Bucks,Milwaukee,Western,1,115,48,88,50,23,39,106,48,78,48,23,34
3/25/2009,2008,Wizards,Washington,Eastern,Hornets,Charlotte,Eastern,1,95,46,73,43,18,34,93,47,63,22,24,41
3/25/2009,2008,Knicks,New York,Eastern,Clippers,Los Angeles,Western,0,135,55,88,41,27,36,140,58,82,53,20,43
3/25/2009,2008,Pelicans,New Orleans,Western,Nuggets,Denver,Western,0,88,43,83,39,19,37,101,43,96,36,14,39
3/25/2009,2008,Magic,Orlando,Eastern,Celtics,Boston,Eastern,1,84,37,82,40,19,41,82,43,80,25,14,47
3/25/2009,2008,Mavericks,Dallas,Western,Warriors,Golden State,Western,1,128,59,88,27,27,44,106,48,79,50,21,26
3/25/2009,2008,Suns,Phoenix,Western,Jazz,Utah,Western,1,118,55,82,38,31,46,114,45,59,55,26,45
3/24/2009,2008,Bulls,Chicago,Eastern,Pistons,Detroit,Eastern,1,99,44,80,36,23,41,91,48,69,25,19,43
3/24/2009,2008,Thunder,Oklahoma City,Western,Lakers,Los Angeles,Western,0,89,42,86,17,26,45,107,50,94,39,24,41
3/24/2009,2008,Spurs,San Antonio,Western,Warriors,Golden State,Western,1,107,52,70,38,23,41,106,46,77,46,18,40
3/24/2009,2008,Jazz,Utah,Western,Rockets,Houston,Western,1,99,45,76,29,23,42,86,35,86,39,19,52
3/23/2009,2008,Hawks,Atlanta,Eastern,Timberwolves,Minnesota,Western,1,109,53,73,39,24,42,97,44,74,52,15,35
3/23/2009,2008,Wizards,Washington,Eastern,Bulls,Chicago,Eastern,0,99,40,78,35,21,49,101,45,87,25,22,45
3/23/2009,2008,Celtics,Boston,Eastern,Clippers,Los Angeles,Western,1,90,48,77,64,23,33,77,44,63,33,24,40
3/23/2009,2008,Heat,Miami,Eastern,Grizzlies,Memphis,Western,1,94,47,67,33,21,41,82,44,80,22,12,38
3/23/2009,2008,Knicks,New York,Eastern,Magic,Orlando,Eastern,0,102,41,64,43,14,48,106,45,72,28,14,48
3/23/2009,2008,Suns,Phoenix,Western,Nuggets,Denver,Western,1,118,51,77,38,26,46,115,45,88,48,22,33
3/23/2009,2008,Trail Blazers,Portland,Western,76ers,Philadelphia,Eastern,0,108,41,94,29,18,40,114,51,90,60,12,40
3/22/2009,2008,Pistons,Detroit,Eastern,Heat,Miami,Eastern,0,96,45,89,17,18,36,101,50,77,46,19,30
3/22/2009,2008,Spurs,San Antonio,Western,Rockets,Houston,Western,0,85,42,77,50,18,41,87,47,74,50,18,41
3/22/2009,2008,Timberwolves,Minnesota,Western,Thunder,Oklahoma City,Western,0,90,43,65,37,18,46,97,45,70,36,22,46
3/22/2009,2008,Raptors,Toronto,Eastern,Clippers,Los Angeles,Western,1,100,44,60,23,25,57,76,39,64,25,14,34
3/22/2009,2008,Nets,Brooklyn,Eastern,Cavaliers,Cleveland,Eastern,0,88,41,78,17,13,37,96,47,65,33,25,46
3/22/2009,2008,Pelicans,New Orleans,Western,Warriors,Golden State,Western,1,99,45,85,25,19,47,89,40,78,21,18,47
3/22/2009,2008,Kings,Sacramento,Western,76ers,Philadelphia,Eastern,0,100,44,78,33,21,40,112,60,70,54,22,34
3/21/2009,2008,Cavaliers,Cleveland,Eastern,Hawks,Atlanta,Eastern,1,102,49,80,40,21,42,96,43,72,43,21,40
3/21/2009,2008,Hornets,Charlotte,Eastern,Pacers,Indiana,Eastern,0,83,42,48,23,15,43,108,53,81,36,19,33
3/21/2009,2008,Magic,Orlando,Eastern,Knicks,New York,Eastern,1,110,49,68,38,25,38,103,42,77,29,16,47
3/21/2009,2008,Grizzlies,Memphis,Western,Celtics,Boston,Eastern,0,87,39,76,46,17,43,105,56,70,35,30,38
3/21/2009,2008,Bulls,Chicago,Eastern,Lakers,Los Angeles,Western,0,109,51,86,40,17,45,117,50,57,52,22,39
3/21/2009,2008,Bucks,Milwaukee,Western,Trail Blazers,Portland,Western,0,84,40,76,36,15,40,96,43,81,46,23,43
3/21/2009,2008,Suns,Phoenix,Western,Wizards,Washington,Eastern,1,128,55,75,55,32,49,96,40,78,13,14,49
3/20/2009,2008,Pacers,Indiana,Eastern,Mavericks,Dallas,Western,0,92,41,63,46,16,46,94,42,76,36,18,43
3/20/2009,2008,Raptors,Toronto,Eastern,Hornets,Charlotte,Eastern,0,89,45,92,33,18,34,102,51,85,39,21,33
3/20/2009,2008,Nets,Brooklyn,Eastern,Heat,Miami,Eastern,1,96,45,78,56,23,45,88,41,67,19,24,41
3/20/2009,2008,Knicks,New York,Eastern,Kings,Sacramento,Western,0,94,40,75,29,16,36,121,55,88,33,23,52
3/20/2009,2008,Pistons,Detroit,Eastern,Clippers,Los Angeles,Western,1,108,56,71,50,27,37,90,49,79,46,20,32
3/20/2009,2008,Pelicans,New Orleans,Western,Grizzlies,Memphis,Western,1,96,48,90,18,19,36,84,43,81,29,15,36
3/20/2009,2008,Thunder,Oklahoma City,Western,Jazz,Utah,Western,0,94,45,79,31,25,46,101,49,69,14,24,41
3/20/2009,2008,Rockets,Houston,Western,Timberwolves,Minnesota,Western,1,107,48,100,55,25,44,88,43,67,43,19,39
3/20/2009,2008,Spurs,San Antonio,Western,Celtics,Boston,Eastern,0,77,42,53,24,17,47,80,42,69,50,20,44
3/20/2009,2008,Nuggets,Denver,Western,Wizards,Washington,Eastern,1,116,53,73,27,29,39,105,46,71,40,22,46
3/20/2009,2008,Warriors,Golden State,Western,76ers,Philadelphia,Eastern,1,119,57,82,47,35,37,111,38,78,25,25,50
3/19/2009,2008,Hawks,Atlanta,Eastern,Mavericks,Dallas,Western,1,95,46,70,35,17,38,87,40,69,19,15,49
